Anno;Codice regione;Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2023;190;SICILIA;206;ASP PALERMO;S08                    ;OPPIACEI;177
2023;190;SICILIA;206;ASP PALERMO;S09                    ;OPPIACEI;21
2023;190;SICILIA;206;ASP PALERMO;S12                    ;OPPIACEI;8
2023;190;SICILIA;207;ASP RAGUSA;S01                    ;OPPIACEI;158
2023;190;SICILIA;207;ASP RAGUSA;S02                    ;OPPIACEI;67
2023;190;SICILIA;207;ASP RAGUSA;S03                    ;OPPIACEI;76
2023;190;SICILIA;208;ASP SIRACUSA;S01                    ;OPPIACEI;32
2023;190;SICILIA;208;ASP SIRACUSA;S02                    ;OPPIACEI;11
2023;190;SICILIA;208;ASP SIRACUSA;S03                    ;OPPIACEI;177
2023;190;SICILIA;208;ASP SIRACUSA;S04                    ;OPPIACEI;42
2023;190;SICILIA;209;ASP DI TRAPANI;S01                    ;OPPIACEI;25
2023;190;SICILIA;209;ASP DI TRAPANI;S02                    ;OPPIACEI;77
2023;190;SICILIA;209;ASP DI TRAPANI;S03                    ;OPPIACEI;81
2023;190;SICILIA;209;ASP DI TRAPANI;S04                    ;OPPIACEI;93
2023;190;SICILIA;209;ASP DI TRAPANI;S05                    ;OPPIACEI;80
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S01                    ;OPPIACEI;156
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S02                    ;OPPIACEI;15
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S03                    ;OPPIACEI;349
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;S05                    ;OPPIACEI;445
2023;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S06                    ;OPPIACEI;105
2023;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;S07                    ;OPPIACEI;53
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S08                    ;OPPIACEI;16
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S09                    ;OPPIACEI;23
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;S10                    ;OPPIACEI;13
2023;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S12                    ;OPPIACEI;28
2023;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;S13                    ;OPPIACEI;1
2023;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;S14                    ;OPPIACEI;87
2023;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;S15                    ;OPPIACEI;180
2023;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S16                    ;OPPIACEI;166
2023;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;S17                    ;OPPIACEI;80
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S19                    ;OPPIACEI;218
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S20                    ;OPPIACEI;299
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;S21                    ;OPPIACEI;220
2023;010;PIEMONTE;203;TO3;A12                    ;COCAINA;2
2023;010;PIEMONTE;203;TO3;A18                    ;COCAINA;4
2023;010;PIEMONTE;203;TO3;B01                    ;COCAINA;
2023;010;PIEMONTE;203;TO3;B03                    ;COCAINA;6
2023;010;PIEMONTE;203;TO3;S01                    ;COCAINA;57
2023;010;PIEMONTE;203;TO3;S02                    ;COCAINA;49
2023;010;PIEMONTE;203;TO3;S03                    ;COCAINA;26
2023;010;PIEMONTE;203;TO3;S11                    ;COCAINA;61
2023;010;PIEMONTE;203;TO3;S13                    ;COCAINA;18
2023;010;PIEMONTE;203;TO3;S16                    ;COCAINA;2
2023;010;PIEMONTE;203;TO3;S17                    ;COCAINA;8
2023;010;PIEMONTE;203;TO3;S18                    ;COCAINA;46
2023;010;PIEMONTE;203;TO3;S19                    ;COCAINA;67
2023;010;PIEMONTE;204;TO4;S01                    ;COCAINA;75
2023;010;PIEMONTE;204;TO4;S02                    ;COCAINA;4
2023;010;PIEMONTE;204;TO4;S03                    ;COCAINA;68
2023;010;PIEMONTE;204;TO4;S05                    ;COCAINA;65
2023;010;PIEMONTE;204;TO4;S07                    ;COCAINA;3
2023;010;PIEMONTE;204;TO4;S18                    ;COCAINA;51
2023;010;PIEMONTE;204;TO4;S19                    ;COCAINA;31
2023;010;PIEMONTE;204;TO4;S20                    ;COCAINA;11
2023;010;PIEMONTE;204;TO4;S22                    ;COCAINA;43
2023;010;PIEMONTE;205;TO5;S01                    ;COCAINA;57
2023;010;PIEMONTE;205;TO5;S02                    ;COCAINA;57
2023;010;PIEMONTE;205;TO5;S03                    ;COCAINA;30
2023;010;PIEMONTE;205;TO5;S04                    ;COCAINA;101
2023;010;PIEMONTE;206;VC;S01                    ;COCAINA;24
2023;010;PIEMONTE;206;VC;S03                    ;COCAINA;24
2023;010;PIEMONTE;206;VC;S05                    ;COCAINA;18
2023;010;PIEMONTE;207;BI;S01                    ;COCAINA;20
2023;010;PIEMONTE;207;BI;S02                    ;COCAINA;12
2023;010;PIEMONTE;207;BI;S03                    ;COCAINA;54
2023;010;PIEMONTE;208;NO;S01                    ;COCAINA;70
2023;010;PIEMONTE;208;NO;S02                    ;COCAINA;56
2023;010;PIEMONTE;208;NO;S03                    ;COCAINA;24
2023;010;PIEMONTE;208;NO;S04                    ;COCAINA;14
2023;010;PIEMONTE;208;NO;S09                    ;COCAINA;9
2023;010;PIEMONTE;209;VCO;S01                    ;COCAINA;17
2023;010;PIEMONTE;209;VCO;S02                    ;COCAINA;25
2023;010;PIEMONTE;209;VCO;S03                    ;COCAINA;20
2023;010;PIEMONTE;209;VCO;S04                    ;COCAINA;3
2023;010;PIEMONTE;210;CN1;S01                    ;COCAINA;48
2023;010;PIEMONTE;210;CN1;S04                    ;COCAINA;12
2023;010;PIEMONTE;210;CN1;S05                    ;COCAINA;24
2023;010;PIEMONTE;210;CN1;S07                    ;COCAINA;36
2023;010;PIEMONTE;210;CN1;S09                    ;COCAINA;26
2023;010;PIEMONTE;210;CN1;S11                    ;COCAINA;9
2023;010;PIEMONTE;210;CN1;S12                    ;COCAINA;3
2023;010;PIEMONTE;211;CN2;S01                    ;COCAINA;58
2023;010;PIEMONTE;211;CN2;S02                    ;COCAINA;61
2023;010;PIEMONTE;211;CN2;S03                    ;COCAINA;13
2023;010;PIEMONTE;212;AT;S01                    ;COCAINA;53
2023;010;PIEMONTE;212;AT;S02                    ;COCAINA;18
2023;010;PIEMONTE;212;AT;S03                    ;COCAINA;2
2023;010;PIEMONTE;213;AL;B01                    ;COCAINA;35
2023;010;PIEMONTE;213;AL;S01                    ;COCAINA;74
2023;010;PIEMONTE;213;AL;S02                    ;COCAINA;38
2023;010;PIEMONTE;213;AL;S07                    ;COCAINA;10
2023;010;PIEMONTE;213;AL;S08                    ;COCAINA;27
2023;010;PIEMONTE;213;AL;S09                    ;COCAINA;29
2023;010;PIEMONTE;213;AL;S10                    ;COCAINA;
2023;010;PIEMONTE;213;AL;S11                    ;COCAINA;15
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;A12                    ;COCAINA;1
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S01                    ;COCAINA;78
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S02                    ;COCAINA;78
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S03                    ;COCAINA;50
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S04                    ;COCAINA;96
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S09                    ;COCAINA;118
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S10                    ;COCAINA;89
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S11                    ;COCAINA;144
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S12                    ;COCAINA;117
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S16                    ;COCAINA;105
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;S17                    ;COCAINA;203
2023;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;A01                    ;COCAINA;2
2023;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;B01                    ;COCAINA;3
2023;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;S01                    ;COCAINA;48
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S22                    ;COCAINA;174
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;S70                    ;COCAINA;248
2023;030;LOMBARDIA;323;ATS DELLA MONTAGNA;S47                    ;COCAINA;61
2023;030;LOMBARDIA;324;ATS DELLA BRIANZA;S10                    ;COCAINA;77
2023;030;LOMBARDIA;324;ATS DELLA BRIANZA;S91                    ;COCAINA;105
2023;030;LOMBARDIA;325;ATS DI BERGAMO;S01                    ;COCAINA;222
2023;030;LOMBARDIA;325;ATS DI BERGAMO;S02                    ;COCAINA;178
2023;030;LOMBARDIA;326;ATS DI BRESCIA;S91                    ;COCAINA;211
2023;030;LOMBARDIA;326;ATS DI BRESCIA;S92                    ;COCAINA;105
2023;030;LOMBARDIA;326;ATS DI BRESCIA;S93                    ;COCAINA;154
2023;030;LOMBARDIA;326;ATS DI BRESCIA;S94                    ;COCAINA;170
2023;030;LOMBARDIA;327;ATS DELLA VAL PADANA;S01                    ;COCAINA;
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S01                    ;COCAINA;133
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S02                    ;COCAINA;73
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S03                    ;COCAINA;111
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S05                    ;COCAINA;132
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S11                    ;COCAINA;187
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S60                    ;COCAINA;1
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S71                    ;COCAINA;170
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S80                    ;COCAINA;155
2023;030;LOMBARDIA;702;ASST SANTI PAOLO E CARLO;S90                    ;COCAINA;12
2023;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S06                    ;COCAINA;
2023;030;LOMBARDIA;703;ASST FATEBENEFRATELLI SACCO;S07                    ;COCAINA;
2023;030;LOMBARDIA;705;ASST OVEST MILANESE;S03                    ;COCAINA;7
2023;030;LOMBARDIA;705;ASST OVEST MILANESE;S04                    ;COCAINA;157
2023;030;LOMBARDIA;705;ASST OVEST MILANESE;S06                    ;COCAINA;125
2023;030;LOMBARDIA;706;ASST RHODENSE;S01                    ;COCAINA;95
2023;030;LOMBARDIA;706;ASST RHODENSE;S02                    ;COCAINA;105
2023;030;LOMBARDIA;706;ASST RHODENSE;S07                    ;COCAINA;154
2023;030;LOMBARDIA;707;ASST NORD MILANO;S08                    ;COCAINA;115
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S01                    ;COCAINA;123
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S02                    ;COCAINA;283
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S03                    ;COCAINA;165
2023;030;LOMBARDIA;708;ASST MELEGNANO E DELLA MARTESANA;S06                    ;COCAINA;69
2023;030;LOMBARDIA;709;ASST DI LODI;S01                    ;COCAINA;157
2023;030;LOMBARDIA;709;ASST DI LODI;S02                    ;COCAINA;42
2023;030;LOMBARDIA;709;ASST DI LODI;S03                    ;COCAINA;32
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S01                    ;COCAINA;99
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S02                    ;COCAINA;23
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S03                    ;COCAINA;69
2023;030;LOMBARDIA;710;ASST DEI SETTE LAGHI;S04                    ;COCAINA;41
2023;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S01                    ;COCAINA;88
2023;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S02                    ;COCAINA;93
2023;030;LOMBARDIA;711;ASST DELLA VALLE OLONA;S03                    ;COCAINA;226
2023;030;LOMBARDIA;712;ASST LARIANA;S01                    ;COCAINA;242
2023;030;LOMBARDIA;712;ASST LARIANA;S02                    ;COCAINA;110
2023;030;LOMBARDIA;712;ASST LARIANA;S03                    ;COCAINA;6
2023;030;LOMBARDIA;712;ASST LARIANA;S06                    ;COCAINA;111
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;A01                    ;COCAINA;1
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;B01                    ;COCAINA;11
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;C01                    ;COCAINA;19
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;D01                    ;COCAINA;8
2023;030;LOMBARDIA;713;ASST DELLA VALTELLINA E DELL'ALTO LARIO;S01                    ;COCAINA;15
2023;030;LOMBARDIA;714;ASST DELLA VALCAMONICA;S01                    ;COCAINA;93
2023;030;LOMBARDIA;715;ASST DI LECCO;S01                    ;COCAINA;111
2023;030;LOMBARDIA;715;ASST DI LECCO;S02                    ;COCAINA;15
2023;030;LOMBARDIA;715;ASST DI LECCO;S03                    ;COCAINA;58
2023;030;LOMBARDIA;716;ASST DI MONZA;S01                    ;COCAINA;
2023;030;LOMBARDIA;716;ASST DI MONZA;S08                    ;COCAINA;
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S01                    ;COCAINA;182
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S02                    ;COCAINA;285
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S07                    ;COCAINA;7
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S08                    ;COCAINA;384
2023;030;LOMBARDIA;717;ASST DELLA BRIANZA;S10                    ;COCAINA;128
2023;030;LOMBARDIA;718;ASST PAPA GIOVANNI XXIII;S01                    ;COCAINA;605
2023;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S01                    ;COCAINA;67
2023;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S02                    ;COCAINA;62
2023;030;LOMBARDIA;719;ASST DI BERGAMO OVEST;S03                    ;COCAINA;88
2023;030;LOMBARDIA;720;ASST DI BERGAMO EST;S01                    ;COCAINA;66
2023;030;LOMBARDIA;720;ASST DI BERGAMO EST;S02                    ;COCAINA;46
2023;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S01                    ;COCAINA;119
2023;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S21                    ;COCAINA;95
2023;030;LOMBARDIA;721;ASST DEGLI SPEDALI CIVILI DI BRESCIA;S22                    ;COCAINA;180
2023;030;LOMBARDIA;722;ASST DELLA FRANCIACORTA;S04                    ;COCAINA;77
2023;030;LOMBARDIA;722;ASST DELLA FRANCIACORTA;S10                    ;COCAINA;31
2023;030;LOMBARDIA;723;ASST DEL GARDA;S02                    ;COCAINA;50
2023;030;LOMBARDIA;723;ASST DEL GARDA;S09                    ;COCAINA;39
2023;030;LOMBARDIA;724;ASST DI CREMONA;S01                    ;COCAINA;158
2023;030;LOMBARDIA;724;ASST DI CREMONA;S02                    ;COCAINA;10
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S01                    ;COCAINA;115
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S02                    ;COCAINA;25
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S03                    ;COCAINA;24
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S04                    ;COCAINA;11
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S05                    ;COCAINA;1
2023;030;LOMBARDIA;725;ASST DI MANTOVA;S06                    ;COCAINA;32
2023;030;LOMBARDIA;726;ASST DI CREMA;S01                    ;COCAINA;94
2023;030;LOMBARDIA;727;ASST DI PAVIA;S01                    ;COCAINA;116
2023;030;LOMBARDIA;727;ASST DI PAVIA;S02                    ;COCAINA;291
2023;030;LOMBARDIA;727;ASST DI PAVIA;S03                    ;COCAINA;210
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S01                    ;COCAINA;181
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S02                    ;COCAINA;85
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S03                    ;COCAINA;22
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;S04                    ;COCAINA;18
2023;042;PROV. AUTON. TRENTO;101;TRENTO;A01                    ;COCAINA;12
2023;042;PROV. AUTON. TRENTO;101;TRENTO;B01                    ;COCAINA;9
2023;042;PROV. AUTON. TRENTO;101;TRENTO;S01                    ;COCAINA;72
2023;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S01                    ;COCAINA;3
2023;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S02                    ;COCAINA;2
2023;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S03                    ;COCAINA;22
2023;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;S04                    ;COCAINA;4
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S01                    ;COCAINA;87
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S02                    ;COCAINA;47
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S03                    ;COCAINA;11
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S04                    ;COCAINA;30
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;S06                    ;COCAINA;122
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S01                    ;COCAINA;104
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S02                    ;COCAINA;110
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S03                    ;COCAINA;94
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S04                    ;COCAINA;51
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;S05                    ;COCAINA;57
2023;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S01                    ;COCAINA;14
2023;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;S02                    ;COCAINA;72
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S01                    ;COCAINA;15
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S02                    ;COCAINA;53
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;S03                    ;COCAINA;50
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S51                    ;COCAINA;58
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S52                    ;COCAINA;61
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S61                    ;COCAINA;198
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S62                    ;COCAINA;36
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S71                    ;COCAINA;26
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;S72                    ;COCAINA;33
2023;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S01                    ;COCAINA;53
2023;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S02                    ;COCAINA;49
2023;050;VENETO;507;AZIENDA ULSS N. 7 PEDEMONTANA ;S03                    ;COCAINA;3
2023;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S01                    ;COCAINA;11
2023;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S02                    ;COCAINA;111
2023;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S03                    ;COCAINA;5
2023;050;VENETO;508;AZIENDA ULSS N. 8 BERICA ;S04                    ;COCAINA;24
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S01                    ;COCAINA;154
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S03                    ;COCAINA;68
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S11                    ;COCAINA;26
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S12                    ;COCAINA;22
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S21                    ;COCAINA;67
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;S22                    ;COCAINA;57
2023;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;A06                    ;COCAINA;5
2023;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;B06                    ;COCAINA;8
2023;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;D06                    ;COCAINA;13
2023;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;E06                    ;COCAINA;9
2023;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;S06                    ;COCAINA;13
2023;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;A03                    ;COCAINA;11
2023;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S03                    ;COCAINA;7
2023;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S04                    ;COCAINA;5
2023;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;S05                    ;COCAINA;58
2023;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;A01                    ;COCAINA;25
2023;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;A02                    ;COCAINA;10
2023;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S01                    ;COCAINA;90
2023;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;S02                    ;COCAINA;20
2023;070;LIGURIA;101;IMPERIESE;S01                    ;COCAINA;74
2023;070;LIGURIA;101;IMPERIESE;S02                    ;COCAINA;26
2023;070;LIGURIA;101;IMPERIESE;S03                    ;COCAINA;17
2023;070;LIGURIA;102;SAVONESE;S01                    ;COCAINA;15
2023;070;LIGURIA;102;SAVONESE;S02                    ;COCAINA;18
2023;070;LIGURIA;102;SAVONESE;S03                    ;COCAINA;16
2023;070;LIGURIA;102;SAVONESE;S04                    ;COCAINA;1
2023;070;LIGURIA;103;GENOVESE;S01                    ;COCAINA;102
2023;070;LIGURIA;103;GENOVESE;S02                    ;COCAINA;93
2023;070;LIGURIA;103;GENOVESE;S03                    ;COCAINA;46
2023;070;LIGURIA;103;GENOVESE;S04                    ;COCAINA;43
2023;070;LIGURIA;103;GENOVESE;S05                    ;COCAINA;79
2023;070;LIGURIA;103;GENOVESE;S06                    ;COCAINA;69
2023;070;LIGURIA;104;CHIAVARESE;S01                    ;COCAINA;40
2023;070;LIGURIA;105;SPEZZINO;S01                    ;COCAINA;63
2023;070;LIGURIA;105;SPEZZINO;S02                    ;COCAINA;37
